站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20220830001204,15.1,1004.3,47,53,14.9,0.3,10063.6
58519,20220830001204,5.4,1006.5,13,274,1.3,0.2,10066.0
58527,20220830001204,15.9,1017.4,48,262,2.5,0.9,10043.0
58600,20220830001204,4.5,1008.7,83,202,14.7,1.3,10114.2
58606,20220830001204,12.0,1007.0,55,333,12.0,0.4,10355.1
58608,20220830001204,19.5,1006.0,9,337,2.5,1.2,10457.2
58622,20220830001204,12.4,1017.7,99,58,11.1,0.9,10026.1
58626,20220830001204,25.5,1008.0,68,66,14.9,0.5,10121.5
58634,20220830001204,34.1,1015.2,86,73,12.2,0.3,10381.1
58637,20220830001204,20.5,1008.9,73,317,1.9,0.4,10485.1
58705,20220830001204,11.5,1007.3,98,68,6.2,0.4,10347.8
58715,20220830001204,23.0,1004.0,43,152,2.0,1.3,10039.1
58718,20220830001204,21.0,1007.2,53,180,0.4,0.9,10345.1
58806,20220830001204,10.3,1010.3,32,353,12.7,0.4,10148.3
58813,20220830001204,5.9,1016.3,17,325,4.3,1.4,10037.0
59092,20220830001204,10.5,1017.4,56,91,10.9,0.5,10085.9
59102,20220830001204,31.1,1019.3,67,186,2.2,0.6,10412.5
54236,20220830001204,17.9,1019.7,73,317,9.5,1.5,10484.0
54237,20220830001204,27.3,1003.4,74,150,10.0,0.9,10288.8
54243,20220830001204,25.7,1021.0,2,271,2.1,1.3,10210.8
54254,20220830001204,14.6,1023.8,78,185,6.7,0.4,10418.1
54259,20220830001204,29.1,1021.8,50,10,3.2,1.3,10286.5
54324,20220830001204,27.4,1011.5,10,41,13.6,1.0,10056.4
54326,20220830001204,15.8,1021.4,41,162,12.9,0.1,10166.0
54333,20220830001204,2.9,1017.2,68,94,11.1,0.0,10127.9
54334,20220830001204,32.0,1006.7,75,71,6.1,0.3,10459.6
54335,20220830001204,1.8,1004.0,21,273,2.2,0.6,10363.8
54337,20220830001204,11.0,1023.2,99,35,8.8,1.4,10036.0
54339,20220830001204,22.8,1022.4,63,293,8.8,0.1,10079.6
54342,20220830001204,12.8,1004.5,11,61,6.8,1.2,10072.8
54346,20220830001204,14.5,1013.9,99,206,0.4,1.5,10154.1
54349,20220830001204,23.6,1018.1,27,237,1.5,0.4,10310.5
54351,20220830001204,26.0,1013.2,14,74,10.3,0.3,10412.3
54353,20220830001204,16.5,1019.8,7,105,3.3,1.2,10223.1
54365,20220830001204,6.3,1021.9,84,296,11.3,0.2,10336.8
54452,20220830001204,0.8,1019.5,15,278,10.6,0.8,10330.5
54454,20220830001204,1.3,1018.9,72,165,13.8,0.0,10493.2
54455,20220830001204,5.6,1007.3,51,356,7.1,0.0,10467.1
54470,20220830001204,3.0,1003.6,13,280,13.0,0.7,10187.6
54471,20220830001204,10.4,1016.3,61,76,13.8,0.6,10073.0
54472,20220830001204,25.4,1018.9,55,268,13.8,0.9,10032.6
54476,20220830001204,11.7,1026.2,50,351,2.5,1.5,10362.4
54486,20220830001204,6.4,1009.6,94,74,3.4,0.5,10007.5
54493,20220830001204,13.9,1002.1,64,333,9.0,1.1,10413.9
54497,20220830001204,27.7,1000.2,100,217,7.1,0.9,10374.3
54563,20220830001204,10.1,1004.1,43,297,14.3,1.5,10160.3
54579,20220830001204,33.7,1017.1,20,39,4.9,0.4,10461.4
54584,20220830001204,24.8,1018.1,41,52,12.8,1.5,10120.4
54660,20220830001204,5.6,1013.6,99,108,3.3,0.6,10035.8
54662,20220830001204,20.4,1013.8,23,35,13.4,0.9,10363.6
50425,20220830001204,5.0,1007.8,65,10,0.1,0.7,10375.2
50434,20220830001204,20.1,1015.0,48,178,2.1,0.7,10471.8
50514,20220830001204,22.4,1014.4,9,359,12.5,0.2,10249.7
50527,20220830001204,6.6,1011.6,98,36,6.0,1.2,10021.6
50548,20220830001204,23.0,1001.4,40,74,14.9,0.7,10015.4
50603,20220830001204,1.6,1023.6,98,35,4.1,0.8,10477.6
50618,20220830001204,19.1,1004.0,85,324,13.0,0.4,10244.1
50632,20220830001204,9.7,1024.0,56,270,10.7,0.9,10131.5
50639,20220830001204,24.5,1007.5,23,113,6.4,0.5,10176.9
50727,20220830001204,26.2,1009.4,68,348,6.0,1.3,10095.4
50834,20220830001204,2.0,1017.8,18,335,14.9,0.1,10280.1
50838,20220830001204,11.2,1005.5,16,218,4.6,1.4,10220.8
50915,20220830001204,27.4,1025.8,100,42,0.0,0.5,10498.9
50924,20220830001204,3.7,1002.1,28,262,0.5,1.4,10228.1
52267,20220830001204,33.5,1021.6,75,218,7.5,0.8,10345.6
52495,20220830001204,19.7,1007.5,66,345,14.3,1.2,10232.8
52576,20220830001204,14.8,1015.5,57,206,13.0,0.7,10488.7
53068,20220830001204,7.4,1002.3,8,37,1.4,1.0,10218.0
53083,20220830001204,3.5,1011.6,31,17,14.2,0.0,10010.2
53149,20220830001204,1.7,1015.3,95,275,4.6,0.3,10380.1
53192,20220830001204,2.2,1011.4,49,204,4.9,1.2,10204.0
53195,20220830001204,13.4,1009.3,55,332,14.1,0.5,10176.2
53276,20220830001204,22.5,1000.0,42,339,3.1,0.3,10135.0
53336,20220830001204,25.2,1014.8,78,315,7.8,1.5,10108.3
53352,20220830001204,0.8,1000.7,96,199,2.6,1.1,10031.3
53362,20220830001204,32.5,1017.6,86,179,6.4,0.7,10169.6
53367,20220830001204,5.9,1012.3,34,14,5.5,1.5,10395.1
53391,20220830001204,27.8,1010.8,64,123,7.8,0.8,10444.1
53446,20220830001204,10.0,1001.3,54,25,9.5,0.0,10076.8
53463,20220830001204,11.4,1025.3,9,241,14.4,1.0,10361.2
53480,20220830001204,18.1,1008.2,85,157,14.2,0.5,10278.4
53502,20220830001204,4.1,1002.9,78,193,9.3,1.2,10228.9
53513,20220830001204,3.6,1005.4,60,80,9.7,0.0,10341.2
53529,20220830001204,33.8,1017.7,24,209,5.5,1.5,10364.5
53543,20220830001204,33.5,1008.9,84,1,6.7,1.1,10430.7
53547,20220830001204,7.2,1015.6,63,69,3.1,0.7,10201.8
53602,20220830001204,22.6,1004.4,44,17,11.8,0.7,10144.6
54012,20220830001204,22.6,1003.4,49,33,3.2,1.5,10480.5
54026,20220830001204,26.5,1009.9,5,113,3.6,0.3,10348.9
54027,20220830001204,32.9,1007.1,86,356,9.3,1.1,10158.3
54102,20220830001204,0.8,1019.3,21,232,12.4,0.3,10439.3
54115,20220830001204,11.4,1012.5,32,203,4.2,1.5,10462.0
54134,20220830001204,0.8,1018.0,63,325,10.7,1.0,10178.5
54135,20220830001204,31.1,1022.6,66,208,6.4,0.2,10178.8
54208,20220830001204,2.3,1006.4,43,175,3.9,1.4,10494.4
54213,20220830001204,7.4,1010.4,42,69,10.2,1.2,10385.2
54218,20220830001204,0.0,1025.4,53,240,5.4,1.0,10415.3
54226,20220830001204,28.5,1013.2,97,108,9.0,1.3,10036.4
53519,20220830001204,5.6,1022.0,74,266,11.6,1.5,10331.1
53612,20220830001204,3.6,1025.6,94,281,11.2,0.2,10305.9
53614,20220830001204,20.8,1021.9,7,80,11.3,0.2,10235.1
53615,20220830001204,20.4,1013.9,19,13,5.7,1.0,10247.1
53704,20220830001204,21.4,1025.6,3,106,14.6,0.7,10128.8
53705,20220830001204,30.2,1013.9,28,221,2.7,0.0,10320.9
53723,20220830001204,19.9,1007.9,26,84,1.8,0.4,10266.7
53806,20220830001204,0.2,1012.7,98,42,11.7,1.1,10045.5
53810,20220830001204,5.2,1011.8,82,95,6.4,0.7,10451.3
53817,20220830001204,1.0,1016.5,8,276,10.6,1.4,10336.9
53903,20220830001204,17.5,1012.8,93,32,6.7,0.6,10303.3
53910,20220830001204,1.3,1004.4,46,328,14.6,1.4,10422.7
51886,20220830001204,15.3,1013.6,11,151,4.4,1.1,10188.3
52602,20220830001204,8.4,1003.1,2,92,13.6,0.0,10061.4
52633,20220830001204,5.6,1014.4,98,195,0.2,0.2,10415.0
52645,20220830001204,3.5,1004.9,29,57,12.0,0.1,10263.4
52657,20220830001204,5.4,1021.4,2,334,13.0,0.7,10109.8
52707,20220830001204,30.9,1003.5,97,184,13.1,0.5,10202.2
52713,20220830001204,16.4,1003.4,57,74,5.3,1.4,10430.9
52737,20220830001204,21.0,1025.8,43,110,11.4,0.2,10106.2
52754,20220830001204,31.8,1010.3,70,12,6.7,0.6,10240.8
52765,20220830001204,29.7,1019.4,17,154,4.1,1.2,10434.7
52818,20220830001204,14.3,1007.4,68,116,2.3,1.2,10327.8
52825,20220830001204,0.9,1021.0,54,19,2.8,0.7,10080.8
52833,20220830001204,21.2,1011.4,61,188,11.7,1.0,10309.6
52836,20220830001204,8.4,1022.7,72,37,3.8,1.1,10232.7
52842,20220830001204,5.6,1021.0,23,198,6.9,0.2,10338.3
52856,20220830001204,11.8,1007.9,66,116,14.6,0.6,10013.2
52866,20220830001204,3.0,1009.7,37,188,8.9,0.8,10335.9
52868,20220830001204,5.7,1014.5,81,285,3.5,0.3,10377.2
52876,20220830001204,22.4,1001.9,47,137,5.0,0.4,10473.6
52908,20220830001204,8.7,1004.5,22,16,7.6,0.3,10286.2
52943,20220830001204,6.6,1006.4,60,238,2.9,0.3,10248.8
52955,20220830001204,7.7,1025.6,19,98,2.6,1.1,10499.6
52974,20220830001204,31.6,1007.4,11,179,14.9,1.2,10494.2
56004,20220830001204,0.2,1013.7,64,242,3.9,0.4,10275.5
56018,20220830001204,16.8,1005.5,84,0,3.5,0.3,10233.7
56021,20220830001204,21.2,1018.7,10,46,13.8,1.2,10379.0
56029,20220830001204,32.2,1023.6,93,98,3.5,1.1,10407.5
56033,20220830001204,10.1,1020.3,66,29,9.2,0.4,10410.0
56034,20220830001204,21.0,1000.2,4,180,14.2,1.0,10225.7
56043,20220830001204,31.9,1008.3,36,225,12.6,0.5,10181.1
56046,20220830001204,20.5,1009.7,53,23,10.8,0.8,10440.3
56065,20220830001204,22.2,1005.9,32,304,1.3,0.9,10190.5
56067,20220830001204,8.7,1010.9,86,259,14.8,0.8,10409.7
56125,20220830001204,2.4,1010.4,37,280,1.2,1.5,10497.1
56151,20220830001204,16.3,1021.3,54,27,9.7,0.9,10476.6
54715,20220830001204,3.4,1010.7,5,131,5.3,1.2,10113.8
54725,20220830001204,28.0,1007.7,61,276,6.8,1.4,10064.6
54727,20220830001204,27.8,1021.3,60,320,1.9,1.1,10133.3
54744,20220830001204,29.3,1009.8,3,94,3.7,1.2,10298.6
54751,20220830001204,6.8,1014.3,25,2,6.5,0.8,10358.4
54753,20220830001204,22.1,1025.6,33,229,10.5,0.8,10139.0
54764,20220830001204,23.8,1000.2,82,165,3.3,0.0,10083.1
54774,20220830001204,10.9,1022.2,42,256,5.5,0.8,10429.3
54776,20220830001204,1.5,1003.2,45,1,6.7,0.4,10302.4
54808,20220830001204,34.7,1019.7,21,334,11.5,0.0,10487.7
54823,20220830001204,0.5,1015.6,62,207,4.1,0.6,10005.8
54826,20220830001204,29.9,1018.4,2,298,7.3,1.4,10321.9
54836,20220830001204,32.4,1026.3,27,115,9.0,1.0,10338.1
54842,20220830001204,12.9,1024.1,32,125,3.8,0.7,10132.4
54843,20220830001204,10.2,1010.5,47,96,10.3,1.1,10038.2
54857,20220830001204,0.0,1022.4,20,90,3.5,1.2,10266.3
54863,20220830001204,0.7,1015.0,17,71,10.5,0.2,10106.5
54909,20220830001204,26.0,1007.6,75,128,5.7,1.3,10443.5
54916,20220830001204,29.3,1012.5,5,61,6.7,0.6,10051.1
54929,20220830001204,23.9,1016.0,54,337,1.1,0.8,10152.8
54936,20220830001204,1.4,1013.7,89,19,1.4,0.0,10190.2
54945,20220830001204,16.7,1019.8,69,157,11.5,1.0,10209.7
58034,20220830001204,7.9,1017.6,31,290,6.3,1.0,10432.3
53478,20220830001204,22.4,1011.9,49,113,9.9,0.1,10409.9
53487,20220830001204,22.4,1019.5,62,209,7.9,1.4,10360.1
53490,20220830001204,21.6,1014.1,20,264,5.5,0.4,10207.2
53564,20220830001204,0.6,1005.2,60,274,13.6,1.4,10091.3
53578,20220830001204,1.0,1003.8,88,352,6.7,0.8,10277.0
53579,20220830001204,33.1,1017.3,12,59,2.3,0.0,10004.0
53588,20220830001204,18.9,1007.4,58,97,13.1,0.1,10068.9
53594,20220830001204,33.7,1012.2,97,190,4.9,1.1,10086.7
53663,20220830001204,9.9,1024.9,74,99,12.8,0.8,10396.1
53664,20220830001204,19.6,1026.0,61,256,9.4,1.5,10422.7
53673,20220830001204,30.6,1012.5,84,152,2.0,0.9,10429.3
53687,20220830001204,10.1,1019.0,32,321,3.9,0.3,10196.3
53764,20220830001204,34.1,1000.2,60,108,13.6,0.4,10359.7
53772,20220830001204,1.0,1026.2,91,286,14.7,0.6,10361.4
53775,20220830001204,13.0,1003.5,78,21,2.0,0.8,10074.6
53787,20220830001204,34.9,1017.5,55,205,7.5,1.0,10321.1
53853,20220830001204,17.2,1021.2,90,37,5.4,1.3,10195.4
53859,20220830001204,7.2,1017.3,5,71,3.0,1.0,10207.9
53863,20220830001204,19.7,1017.1,60,291,7.1,1.2,10196.9
53868,20220830001204,35.0,1018.1,70,356,10.6,0.4,10173.7
53877,20220830001204,10.5,1023.7,69,340,12.9,1.3,10102.6
53882,20220830001204,5.6,1001.3,47,29,4.2,0.2,10019.4
53884,20220830001204,24.7,1001.1,71,174,14.2,0.5,10290.9
53959,20220830001204,27.4,1017.0,63,139,2.3,0.0,10384.0
53963,20220830001204,11.1,1005.8,77,295,2.0,0.0,10164.5
53968,20220830001204,16.1,1015.9,78,197,1.2,0.8,10077.5
53975,20220830001204,27.7,1001.1,12,343,7.3,0.1,10395.5
57052,20220830001204,5.1,1000.2,68,45,8.4,0.2,10483.7
53646,20220830001204,20.6,1026.4,92,109,2.2,0.7,10288.3
53651,20220830001204,31.3,1022.1,25,85,7.0,1.4,10495.1
53725,20220830001204,17.0,1015.0,2,203,5.8,1.2,10396.3
53735,20220830001204,24.8,1001.8,64,91,0.8,0.7,10363.4
53738,20220830001204,16.5,1007.8,33,244,12.9,0.7,10489.3
53740,20220830001204,7.4,1013.4,2,297,1.0,1.4,10360.7
53754,20220830001204,34.5,1003.7,78,19,11.2,0.7,10144.6
53845,20220830001204,15.2,1022.1,89,354,8.7,0.7,10332.0
53854,20220830001204,8.4,1013.1,46,193,0.1,0.5,10352.1
53929,20220830001204,32.3,1010.7,43,235,9.8,1.2,10164.0
53942,20220830001204,23.6,1018.2,80,293,0.4,0.4,10481.3
53948,20220830001204,12.6,1018.7,27,98,8.1,0.6,10314.4
53955,20220830001204,27.7,1025.0,2,37,10.8,1.4,10102.0
57003,20220830001204,15.2,1001.5,61,14,7.9,1.0,10422.2
57025,20220830001204,22.9,1025.8,67,211,2.2,0.1,10097.0
57028,20220830001204,34.4,1000.4,2,254,4.1,0.7,10467.7
57030,20220830001204,16.4,1000.4,82,304,1.6,0.7,10053.3
57034,20220830001204,23.8,1000.1,25,316,0.9,0.0,10314.8
57037,20220830001204,9.7,1023.5,62,18,8.9,0.3,10136.3
57046,20220830001204,25.8,1017.2,47,160,3.1,0.7,10453.4
57048,20220830001204,27.7,1008.1,24,269,2.2,1.3,10390.3
57049,20220830001204,11.3,1019.5,8,73,12.3,1.5,10091.2
57106,20220830001204,1.8,1016.9,33,123,1.1,1.3,10401.1
57124,20220830001204,2.8,1023.0,4,204,10.2,0.1,10447.8
57127,20220830001204,3.5,1025.5,43,301,12.8,1.0,10312.0
57131,20220830001204,30.4,1014.3,5,91,1.5,1.1,10270.3
57134,20220830001204,30.9,1018.6,59,31,11.7,1.0,10148.6
57140,20220830001204,22.7,1012.1,88,101,11.3,1.0,10141.3
57143,20220830001204,0.0,1006.0,54,152,14.5,0.7,10294.9
57144,20220830001204,31.6,1015.5,77,357,4.0,0.0,10238.9
57154,20220830001204,13.3,1003.0,26,344,14.1,1.5,10350.5
57211,20220830001204,1.6,1002.8,14,288,6.1,0.0,10414.5
57232,20220830001204,13.2,1022.0,67,321,9.0,0.3,10496.5
57238,20220830001204,7.2,1026.4,12,172,8.6,1.5,10071.9
57245,20220830001204,34.3,1011.6,10,24,1.6,1.4,10439.2
57343,20220830001204,1.4,1011.7,48,309,9.3,0.0,10346.3
58362,20220830001204,16.9,1009.8,32,291,1.0,0.1,10019.9
56038,20220830001204,30.1,1021.1,23,148,14.0,1.3,10127.2
56079,20220830001204,12.5,1015.7,94,97,9.5,1.1,10104.9
56144,20220830001204,26.7,1014.9,23,252,10.9,1.0,10174.7
56146,20220830001204,33.5,1002.2,3,70,14.7,0.9,10478.6
56152,20220830001204,0.7,1001.8,19,10,5.4,1.2,10011.7
56167,20220830001204,29.4,1024.0,56,284,9.9,0.8,10415.6
56172,20220830001204,12.5,1024.5,77,5,4.7,0.2,10210.9
56173,20220830001204,1.6,1002.0,23,162,5.5,0.8,10300.7
56178,20220830001204,30.1,1022.5,67,82,4.3,0.8,10456.0
56182,20220830001204,24.5,1009.1,27,125,0.3,0.1,10437.3
56187,20220830001204,34.5,1022.9,56,146,4.1,1.5,10240.2
56188,20220830001204,23.6,1023.2,85,198,10.2,1.0,10463.3
56196,20220830001204,27.1,1019.7,38,112,14.4,1.1,10019.8
56247,20220830001204,17.8,1016.6,3,358,6.7,0.0,10226.0
56251,20220830001204,10.1,1016.2,58,14,4.8,1.2,10324.2
56257,20220830001204,9.2,1004.6,28,12,8.0,1.5,10427.8
56287,20220830001204,32.9,1023.4,44,122,5.1,1.2,10321.1
56357,20220830001204,9.4,1000.5,85,225,12.6,0.2,10239.6
56374,20220830001204,3.8,1013.1,12,157,2.8,0.0,10176.2
56385,20220830001204,22.4,1007.0,16,90,8.3,0.2,10376.5
56386,20220830001204,15.4,1005.0,33,67,2.4,0.3,10271.6
56459,20220830001204,25.0,1021.4,100,173,9.4,1.1,10034.0
56462,20220830001204,22.1,1017.1,88,97,8.8,0.2,10122.1
56475,20220830001204,34.8,1017.9,30,357,5.6,0.4,10276.9
56479,20220830001204,22.6,1017.0,22,144,4.7,1.3,10347.5
56485,20220830001204,31.7,1024.3,46,71,14.2,0.8,10378.4
56492,20220830001204,12.4,1007.8,88,111,10.1,1.0,10387.6
56565,20220830001204,23.1,1015.5,68,238,4.4,0.1,10333.5
56571,20220830001204,15.5,1014.0,27,201,13.8,0.7,10405.6
56666,20220830001204,31.1,1007.2,49,69,3.7,0.5,10494.9
56671,20220830001204,7.5,1022.8,37,341,11.8,1.2,10276.0
57206,20220830001204,26.4,1003.3,18,341,7.5,1.3,10009.4
57237,20220830001204,29.6,1012.1,31,91,3.3,0.0,10145.4
57306,20220830001204,9.9,1008.5,62,267,5.7,0.2,10182.2
57313,20220830001204,13.1,1021.0,29,87,9.3,1.2,10345.3
57314,20220830001204,1.1,1013.0,85,355,14.1,0.6,10168.6
57328,20220830001204,33.6,1022.9,20,118,2.7,0.1,10338.4
57405,20220830001204,28.5,1002.0,27,52,6.2,1.1,10020.9
57411,20220830001204,22.7,1002.4,60,356,10.5,0.3,10467.4
57503,20220830001204,24.7,1020.5,96,34,14.6,0.8,10326.4
57604,20220830001204,27.8,1003.6,50,225,7.7,0.8,10391.0
57608,20220830001204,11.9,1008.7,6,134,7.4,1.5,10269.2
54525,20220830001204,14.5,1022.2,42,37,7.2,0.0,10299.9
54527,20220830001204,29.8,1014.6,22,239,9.7,0.5,10360.4
54623,20220830001204,34.3,1003.8,99,162,3.9,0.3,10453.6
55228,20220830001204,7.1,1022.0,84,190,3.4,0.4,10361.9
55248,20220830001204,4.9,1007.3,36,48,14.5,0.0,10086.7
55279,20220830001204,9.2,1011.4,85,10,7.0,0.5,10362.3
55294,20220830001204,0.6,1011.3,28,34,13.1,1.0,10226.7
55299,20220830001204,33.8,1025.0,89,166,9.3,1.1,10455.1
55437,20220830001204,19.7,1017.1,46,92,8.6,0.0,10233.3
55472,20220830001204,26.7,1014.5,99,133,3.9,0.2,10418.4
55493,20220830001204,34.2,1001.2,86,13,12.0,0.5,10017.5
55569,20220830001204,9.6,1014.3,49,324,12.0,0.4,10022.2
55578,20220830001204,15.4,1003.4,72,235,12.2,0.8,10449.4
55585,20220830001204,11.8,1010.5,80,312,1.3,1.4,10126.2
55591,20220830001204,7.1,1024.4,1,296,10.8,1.4,10247.1
55598,20220830001204,0.2,1012.0,3,53,10.0,0.2,10485.7
55655,20220830001204,35.0,1009.9,73,28,10.0,0.4,10128.1
55664,20220830001204,33.1,1012.4,23,213,6.7,0.1,10253.2
55680,20220830001204,18.8,1015.8,23,304,4.8,0.7,10384.2
55681,20220830001204,0.0,1012.5,56,227,2.2,0.5,10446.0
55690,20220830001204,19.8,1015.1,35,296,0.0,0.6,10290.5
55696,20220830001204,20.4,1012.7,72,218,11.7,0.9,10320.6
55773,20220830001204,33.7,1022.4,90,354,13.2,1.5,10318.8
56106,20220830001204,29.8,1021.0,4,171,5.7,0.2,10431.1
56116,20220830001204,7.3,1007.9,56,125,8.1,0.9,10314.0
56137,20220830001204,29.8,1000.0,39,106,5.0,0.6,10156.9
56202,20220830001204,26.9,1002.7,29,253,0.6,0.1,10087.8
56223,20220830001204,3.5,1012.2,70,63,2.5,0.5,10163.2
56227,20220830001204,19.0,1017.8,46,334,0.3,0.8,10191.4
56312,20220830001204,9.3,1019.9,74,299,8.6,1.2,10370.6
56331,20220830001204,28.9,1026.1,23,115,13.3,0.6,10035.6
56434,20220830001204,0.6,1017.6,28,113,10.6,0.9,10470.6
51053,20220830001204,9.8,1018.7,24,153,5.5,1.2,10382.4
51059,20220830001204,8.0,1018.5,100,306,6.1,0.4,10208.5
51060,20220830001204,20.2,1005.1,25,328,11.2,0.6,10328.4
51068,20220830001204,32.5,1008.9,5,160,12.2,0.3,10205.5
51076,20220830001204,23.1,1010.5,82,291,10.2,0.4,10257.2
51087,20220830001204,6.6,1025.9,57,20,4.6,1.5,10043.8
51133,20220830001204,11.3,1020.0,86,127,11.6,0.1,10009.0
51156,20220830001204,28.7,1015.5,91,99,5.6,1.4,10414.5
51186,20220830001204,11.4,1014.8,45,309,5.8,1.3,10286.3
51232,20220830001204,23.1,1017.7,99,153,0.6,0.2,10235.5
51238,20220830001204,2.3,1011.2,65,152,14.2,0.9,10127.0
51241,20220830001204,11.8,1015.3,19,313,11.6,0.9,10368.9
51243,20220830001204,1.0,1015.5,96,223,3.3,0.3,10376.8
51288,20220830001204,32.7,1012.2,39,297,9.9,0.4,10282.7
51330,20220830001204,19.6,1021.4,28,172,0.6,1.2,10308.5
51334,20220830001204,8.0,1013.6,97,233,5.0,1.1,10270.6
51346,20220830001204,28.4,1011.6,32,240,3.1,1.4,10434.4
51358,20220830001204,32.7,1000.5,14,141,13.7,0.3,10214.3
51365,20220830001204,26.4,1008.6,53,107,3.7,1.5,10107.8
51367,20220830001204,7.4,1017.8,86,116,1.7,0.1,10194.8
51379,20220830001204,13.4,1018.3,69,67,7.6,1.5,10354.5
51431,20220830001204,34.3,1009.9,28,337,4.9,0.0,10247.1
51433,20220830001204,7.3,1010.0,61,256,13.6,0.4,10224.3
51437,20220830001204,5.2,1015.5,37,270,6.9,0.1,10026.4
51463,20220830001204,28.8,1013.4,81,17,10.5,0.8,10357.9
51467,20220830001204,10.6,1012.1,76,251,8.0,0.3,10238.6
51469,20220830001204,11.0,1023.5,11,30,9.1,0.6,10268.8
51470,20220830001204,18.3,1010.6,76,145,13.2,1.5,10060.2
51477,20220830001204,32.1,1002.4,47,301,13.8,1.0,10284.7
51495,20220830001204,33.4,1011.6,95,297,2.7,0.1,10349.8
51526,20220830001204,34.8,1026.2,42,33,7.0,0.3,10177.7
51542,20220830001204,8.9,1007.1,16,72,1.2,1.0,10136.7
51567,20220830001204,32.4,1014.5,78,247,13.9,1.1,10382.7
51573,20220830001204,23.9,1005.8,39,205,2.9,1.2,10301.9
51581,20220830001204,27.6,1002.7,75,110,12.6,0.3,10095.6
51628,20220830001204,16.9,1003.1,80,49,4.7,1.4,10306.2
51633,20220830001204,21.3,1014.6,53,248,14.3,0.5,10280.8
51639,20220830001204,21.0,1024.5,97,214,10.8,1.4,10497.0
51642,20220830001204,25.6,1024.4,94,350,2.3,1.1,10019.6
51644,20220830001204,14.6,1003.0,37,278,5.8,0.3,10014.4
51655,20220830001204,24.6,1023.0,62,268,14.8,1.3,10446.7
51656,20220830001204,8.0,1025.5,33,326,10.0,0.0,10115.0
51701,20220830001204,1.1,1002.1,32,112,13.5,0.0,10408.1
51704,20220830001204,29.3,1019.1,76,150,8.3,1.5,10322.4
51705,20220830001204,14.7,1000.2,16,328,8.9,1.3,10267.8
51709,20220830001204,17.2,1015.2,94,243,13.7,0.5,10137.8
51711,20220830001204,26.5,1014.7,55,212,7.3,1.4,10078.9
51716,20220830001204,27.9,1014.9,60,111,1.0,1.5,10180.0
51720,20220830001204,22.8,1010.8,90,294,12.7,0.5,10326.2
51730,20220830001204,34.3,1024.1,52,190,8.0,1.2,10108.1
51747,20220830001204,2.3,1012.6,8,27,13.0,0.2,10028.1
51765,20220830001204,31.4,1023.2,17,6,1.8,0.7,10283.9
51777,20220830001204,18.6,1007.2,72,54,1.1,0.5,10122.9
51804,20220830001204,28.0,1006.0,96,309,0.8,0.6,10199.3
51810,20220830001204,7.6,1001.2,65,306,1.3,0.8,10115.4
51811,20220830001204,5.0,1009.8,78,219,4.2,0.1,10106.9
51818,20220830001204,15.9,1024.1,56,201,3.3,0.3,10403.7
51828,20220830001204,19.8,1001.5,82,227,1.2,0.8,10366.9
51839,20220830001204,33.2,1020.0,68,190,6.9,1.5,10413.4
51855,20220830001204,6.2,1017.7,36,38,14.5,1.2,10251.6
51931,20220830001204,14.9,1009.5,96,300,8.1,1.0,10041.5
52101,20220830001204,4.5,1000.1,62,323,7.3,1.0,10022.9
52112,20220830001204,29.9,1001.3,51,269,5.0,0.9,10203.2
52118,20220830001204,8.0,1025.7,90,104,11.0,1.2,10075.8
52203,20220830001204,11.5,1023.2,13,157,0.2,0.3,10451.4
52313,20220830001204,14.9,1007.2,43,220,9.5,1.2,10324.0
56444,20220830001204,29.6,1005.0,66,208,7.3,0.3,10070.9
56533,20220830001204,29.2,1014.4,39,175,8.6,1.5,10492.9
56543,20220830001204,12.2,1017.5,35,166,4.9,0.7,10168.0
56548,20220830001204,15.4,1021.6,5,15,2.0,1.0,10026.9
56586,20220830001204,25.2,1002.4,3,269,0.5,1.5,10188.4
56643,20220830001204,31.9,1008.6,68,178,7.0,0.5,10095.6
56651,20220830001204,11.9,1001.6,5,7,9.3,0.7,10236.1
56664,20220830001204,34.1,1005.3,21,45,4.6,0.4,10465.4
56684,20220830001204,14.9,1026.0,73,77,12.9,1.0,10339.8
56739,20220830001204,10.2,1002.4,28,249,13.2,0.3,10178.6
56748,20220830001204,9.8,1015.2,33,134,3.9,0.4,10278.8
56751,20220830001204,6.9,1022.4,40,327,11.7,0.3,10194.7
56763,20220830001204,7.2,1016.3,58,275,11.3,0.1,10442.4
56768,20220830001204,34.8,1007.0,55,143,5.1,0.9,10303.8
56778,20220830001204,26.5,1006.1,32,237,8.1,1.5,10076.5
56786,20220830001204,23.8,1008.3,77,206,13.3,0.3,10308.7
56838,20220830001204,29.0,1002.9,7,218,1.9,1.1,10492.2
56856,20220830001204,25.0,1018.9,82,58,0.0,0.7,10456.6
56872,20220830001204,2.7,1009.7,66,175,14.5,1.2,10262.1
56875,20220830001204,9.2,1007.6,80,60,11.5,0.8,10184.2
56886,20220830001204,26.7,1020.8,42,62,0.2,1.1,10134.4
56946,20220830001204,31.5,1018.5,79,295,6.1,0.4,10441.7
56950,20220830001204,2.2,1001.7,100,345,6.6,0.5,10249.2
56951,20220830001204,2.3,1020.8,30,340,2.5,1.2,10245.9
56954,20220830001204,27.3,1020.4,1,162,4.0,0.5,10413.9
